Time (min)	Temperature (C)	Weight (mg)
28.22083	159.9075	10.92515
28.22916	159.9494	10.92506
28.2375	159.9956	10.92494
28.24583	160.0391	10.92485
28.25417	160.0836	10.92474
28.2625	160.1386	10.92465
28.27084	160.1825	10.92458
28.27917	160.2277	10.92453
28.2875	160.2593	10.92451
28.29584	160.3042	10.92446
28.30416	160.362	10.9244
28.3125	160.4053	10.92433
28.32084	160.4504	10.92426
28.32916	160.4965	10.92418
28.3375	160.5385	10.92411
28.34583	160.5838	10.92405
28.35416	160.6302	10.924
28.3625	160.6742	10.92392
28.37083	160.7188	10.92381
28.37917	160.762	10.9238
28.3875	160.7956	10.92372
28.39584	160.8394	10.92364
28.40417	160.8827	10.9236
28.4125	160.929	10.92356
28.42084	160.974	10.92348
28.42916	161.0194	10.92338
28.4375	161.0619	10.9233
28.44584	161.1063	10.92322
28.45416	161.1519	10.92314
28.4625	161.1958	10.92302
28.47083	161.2426	10.92292
28.47916	161.2854	10.92283
28.4875	161.3291	10.92273
28.49583	161.3753	10.92268
28.50417	161.4197	10.9226
28.5125	161.4673	10.92253
28.52084	161.5079	10.92248
28.52917	161.553	10.92238
28.5375	161.5978	10.92232
28.54584	161.6436	10.92229
28.55416	161.6895	10.92222
28.5625	161.7322	10.92216
28.57084	161.7766	10.92209
28.57916	161.8197	10.92196
28.5875	161.865	10.92191
28.59583	161.9112	10.92188
28.60416	161.9518	10.92173
28.6125	162.0008	10.92161
28.62083	162.0441	10.92149
28.62917	162.0866	10.92137
28.6375	162.1399	10.92124
28.64584	162.187	10.92118
28.65417	162.2206	10.92115
28.6625	162.2636	10.92114
28.67084	162.3082	10.92105
28.67916	162.3541	10.92095
28.6875	162.3966	10.92098
28.69584	162.4401	10.921
28.70416	162.4866	10.92096
28.7125	162.5292	10.9209
28.72083	162.5734	10.92089
28.72916	162.6258	10.92086
28.7375	162.6745	10.92079
28.74583	162.7083	10.92071
28.75417	162.7492	10.92065
28.7625	162.7911	10.92057
28.77084	162.838	10.92049
28.77917	162.8843	10.92042
28.7875	162.9243	10.92034
28.79584	162.9699	10.92027
28.80416	163.0152	10.9202
28.8125	163.0604	10.92011
28.82084	163.1044	10.92001
28.82916	163.1461	10.91991
28.8375	163.1884	10.91985
28.84583	163.2347	10.91979
28.85416	163.2779	10.91976
28.8625	163.3232	10.91969
28.87083	163.3653	10.91963
28.87917	163.4107	10.91958
28.8875	163.4524	10.91949
28.89584	163.4957	10.9194
28.90417	163.5415	10.91933
28.9125	163.5808	10.91927
28.92084	163.635	10.91918
28.92916	163.6784	10.91909
28.9375	163.7149	10.91895
28.94584	163.7593	10.91884
28.95416	163.802	10.91877
28.9625	163.848	10.9187
28.97083	163.8937	10.91864
28.97916	163.9364	10.91858
28.9875	163.9794	10.91852
28.99583	164.0225	10.91845
29.00417	164.0656	10.91844
29.0125	164.1088	10.9184
29.02084	164.1516	10.91837
29.02917	164.1982	10.91833
29.0375	164.237	10.91825
29.04584	164.2836	10.91817
29.05416	164.3283	10.9181
29.0625	164.3667	10.91802
29.07084	164.4148	10.91794
29.07916	164.4561	10.91783
29.0875	164.4998	10.91772
29.09583	164.5433	10.91764
29.10416	164.5875	10.91756
29.1125	164.6305	10.91747
29.12083	164.6754	10.91742
29.12917	164.719	10.91737
29.1375	164.7605	10.91732
29.14584	164.8049	10.91728
29.15417	164.8474	10.91724
29.1625	164.8925	10.91722
29.17084	164.9366	10.91715
29.17916	164.9786	10.9171
29.1875	165.024	10.91703
29.19584	165.0642	10.91698
29.20416	165.1064	10.91694
29.2125	165.1496	10.91691
29.22083	165.1923	10.91684
29.22916	165.2371	10.91679
29.2375	165.2809	10.91677
29.24583	165.3239	10.91672
29.25417	165.3669	10.91665
29.2625	165.41	10.91658
29.27084	165.4506	10.91655
29.27917	165.4949	10.91652
29.2875	165.5434	10.91646
29.29584	165.5814	10.91636
29.30416	165.6259	10.91632
29.3125	165.6681	10.91627
29.32084	165.7118	10.91619
29.32916	165.7529	10.91611
29.3375	165.7987	10.91609
29.34583	165.8392	10.91604
29.35416	165.882	10.91594
29.3625	165.9281	10.91586
29.37083	165.9826	10.91581
29.37917	166.0229	10.91573
29.3875	166.0647	10.91567
29.39584	166.1089	10.91559
29.40417	166.1531	10.91551
29.4125	166.1942	10.91548
29.42084	166.2408	10.91546
29.42916	166.2802	10.91539
29.4375	166.3231	10.91535
29.44584	166.3686	10.91528
29.45416	166.4098	10.91523
29.4625	166.452	10.91518
29.47083	166.4937	10.91512
29.47916	166.5374	10.91506
29.4875	166.5809	10.91501
29.49583	166.6248	10.91492
29.50417	166.6662	10.91481
29.5125	166.708	10.91478
29.52084	166.7506	10.91472
29.52917	166.7904	10.91467
29.5375	166.8359	10.91461
29.54584	166.8726	10.91458
29.55416	166.9097	10.91454
29.5625	166.9536	10.91451
29.57084	166.9969	10.91449
29.57916	167.0359	10.91446
29.5875	167.0792	10.9144
29.59583	167.1219	10.91434
29.60416	167.1639	10.91429
29.6125	167.2085	10.91425
29.62083	167.2522	10.9142
29.62917	167.2919	10.91415
29.6375	167.3347	10.91412
29.64584	167.3788	10.91408
29.65417	167.4238	10.91398
29.6625	167.4629	10.9139
29.67084	167.5056	10.9139
29.67916	167.5502	10.91384
29.6875	167.5905	10.91382
29.69584	167.6358	10.91376
29.70416	167.6758	10.91365
29.7125	167.7158	10.91359
29.72083	167.7608	10.9135
29.72916	167.8024	10.91342
29.7375	167.8458	10.91337
29.74583	167.8895	10.91334
29.75417	167.9313	10.91326
29.7625	167.9715	10.91323
29.77084	168.0149	10.91316
29.77917	168.0588	10.91312
29.7875	168.1006	10.91315
29.79584	168.1457	10.91316
29.80416	168.1868	10.91316
29.8125	168.2275	10.91318
29.82084	168.2715	10.9132
29.82916	168.3146	10.91318
29.8375	168.358	10.91315
29.84583	168.3965	10.91312
29.85416	168.4412	10.91312
29.8625	168.4816	10.91314
29.87083	168.5254	10.91313
29.87917	168.5704	10.91306
29.8875	168.6123	10.91301
29.89584	168.6526	10.91295
29.90417	168.6954	10.91286
29.9125	168.7369	10.91278
29.92084	168.7818	10.91274
29.92916	168.8263	10.9127
29.9375	168.8656	10.91267
29.94584	168.9084	10.9126
29.95416	168.9515	10.91256
29.9625	168.9965	10.91253
29.97083	169.0383	10.91251
29.97916	169.0787	10.91248
29.9875	169.1225	10.91249
29.99583	169.1626	10.91252
30.00417	169.2043	10.91251
30.0125	169.2494	10.91246
30.02084	169.2908	10.91241
30.02917	169.3338	10.91233
30.0375	169.3752	10.91226
30.04584	169.4151	10.91223
30.05416	169.4606	10.91216
30.0625	169.5022	10.91208
30.07084	169.5485	10.91201
30.07916	169.5998	10.91196
30.0875	169.6388	10.91191
30.09583	169.6832	10.91188
30.10416	169.725	10.91185
30.1125	169.7669	10.91184
30.12083	169.7994	10.91183
30.12917	169.8391	10.91175
30.1375	169.8802	10.91171
30.14584	169.925	10.91166
30.15417	169.9665	10.91161
30.1625	170.0096	10.91156
30.17084	170.0538	10.9115
30.17916	170.0933	10.91145
30.1875	170.1354	10.9114
30.19584	170.1784	10.91135
30.20416	170.2223	10.91129
30.2125	170.2604	10.91128
30.22083	170.3035	10.91125
30.22916	170.3478	10.91125
30.2375	170.3892	10.91122
30.24583	170.4304	10.91118
30.25417	170.4729	10.91115
30.2625	170.5166	10.91111
30.27084	170.5585	10.91108
30.27917	170.5991	10.91105
30.2875	170.6434	10.91101
30.29584	170.6841	10.91093
30.30416	170.7275	10.91087
30.3125	170.7693	10.91085
30.32084	170.8115	10.91081
30.32916	170.8537	10.91077
30.3375	170.8953	10.91073
30.34583	170.9387	10.91068
30.35416	170.9811	10.9106
30.3625	171.022	10.91055
30.37083	171.0648	10.9105
30.37917	171.1062	10.91046
30.3875	171.1506	10.91041
30.39584	171.191	10.91035
30.40417	171.234	10.91034
30.4125	171.2777	10.91035
30.42084	171.3184	10.91031
30.42916	171.3587	10.91028
30.4375	171.4039	10.91026
30.44584	171.4455	10.91023
30.45416	171.4877	10.91021
30.4625	171.5297	10.91016
30.47083	171.575	10.9101
30.47916	171.616	10.91007
30.4875	171.6548	10.90999
30.49583	171.697	10.90986
30.50417	171.7406	10.90987
30.5125	171.7832	10.90981
30.52084	171.8251	10.90976
30.52917	171.866	10.90969
30.5375	171.9091	10.90962
30.54584	171.9519	10.90957
30.55416	171.993	10.90955
30.5625	172.0382	10.90947
30.57084	172.0791	10.90941
30.57916	172.1192	10.90936
30.5875	172.1636	10.90924
30.59583	172.2068	10.90918
30.60416	172.2451	10.90909
30.6125	172.2876	10.90902
30.62083	172.3306	10.90895
30.62917	172.371	10.90886
30.6375	172.412	10.90878
30.64584	172.4568	10.90868
30.65417	172.499	10.90855
30.6625	172.5384	10.90841
30.67084	172.5811	10.90826
30.67916	172.6233	10.90811
30.6875	172.6659	10.90795
30.69584	172.7092	10.90777
30.70416	172.7518	10.9076
30.7125	172.7922	10.90743
30.72083	172.8454	10.90724
30.72916	172.8891	10.90706
30.7375	172.9282	10.90689
30.74583	172.9622	10.90671
30.75417	173.002	10.90656
30.7625	173.0494	10.90645
30.77084	173.0911	10.90634
30.77917	173.1325	10.90622
30.7875	173.1746	10.9061
30.79584	173.2138	10.90597
30.80416	173.2549	10.90581
30.8125	173.2968	10.90566
30.82084	173.3418	10.90554
30.82916	173.3828	10.90548
30.8375	173.4254	10.90535
30.84583	173.4678	10.9052
30.85416	173.509	10.90507
30.8625	173.5531	10.90496
30.87083	173.5955	10.90484
30.87917	173.6324	10.90478
30.8875	173.6771	10.90472
30.89584	173.7222	10.90462
30.90417	173.7625	10.90456
30.9125	173.8042	10.90443
30.92084	173.8473	10.90434
30.92916	173.8863	10.90416
30.9375	173.931	10.90408
30.94584	173.9704	10.90401
30.95416	174.0146	10.90387
30.9625	174.0586	10.90374
30.97083	174.1009	10.90366
30.97916	174.1418	10.90359
30.9875	174.1838	10.90349
30.99583	174.2259	10.90342
31.00417	174.268	10.90336
31.0125	174.3078	10.90336
31.02084	174.3484	10.90326
31.02917	174.3924	10.90313
31.0375	174.4365	10.90307
31.04584	174.4772	10.90298
31.05416	174.5166	10.90285
31.0625	174.5622	10.90269
31.07084	174.6028	10.90258
31.07916	174.6473	10.90247
31.0875	174.6895	10.90236
31.09583	174.7306	10.90226
31.10416	174.7699	10.90216
31.1125	174.8154	10.90209
31.12083	174.8546	10.90204
31.12917	174.8989	10.90196
31.1375	174.9378	10.9019
31.14584	174.9842	10.90196
31.15417	175.0258	10.90194
31.1625	175.0646	10.90191
31.17084	175.1098	10.90189
31.17916	175.1513	10.90188
31.1875	175.1925	10.90186
31.19584	175.2339	10.90183
31.20416	175.2734	10.90178
31.2125	175.317	10.90177
31.22083	175.3618	10.90175
31.22916	175.4111	10.90167
31.2375	175.4452	10.90161
31.24583	175.4862	10.90158
31.25417	175.5273	10.90153
31.2625	175.5701	10.90149
31.27084	175.6132	10.90145
31.27917	175.6554	10.9014
31.2875	175.7004	10.9014
31.29584	175.7508	10.90133
31.30416	175.7921	10.90131
31.3125	175.8254	10.90126
31.32084	175.8682	10.90122
31.32916	175.9184	10.90117
31.3375	175.9512	10.90111
31.34583	175.9917	10.90103
31.35416	176.0328	10.90097
31.3625	176.075	10.90092
31.37083	176.1185	10.90082
31.37917	176.1589	10.90078
31.3875	176.1996	10.90072
31.39584	176.2452	10.90066
31.40417	176.284	10.90058
31.4125	176.3292	10.9005
31.42084	176.371	10.90043
31.42916	176.4139	10.90038
31.4375	176.4547	10.9003
31.44584	176.4969	10.90022
31.45416	176.5405	10.90011
31.4625	176.5817	10.90007
31.47083	176.6237	10.90002
31.47916	176.6651	10.89992
31.4875	176.7079	10.89984
31.49583	176.7492	10.89978
31.50417	176.7901	10.89972
31.5125	176.835	10.89967
31.52084	176.881	10.89962
31.52917	176.9176	10.89955
31.5375	176.9592	10.89954
31.54584	177.0003	10.89944
31.55416	177.0424	10.89935
31.5625	177.0829	10.89934
31.57084	177.1284	10.89933
31.57916	177.1691	10.89929
31.5875	177.2126	10.89924
31.59583	177.253	10.89918
31.60416	177.295	10.89912
31.6125	177.3391	10.89908
31.62083	177.3806	10.89905
31.62917	177.4252	10.89902
31.6375	177.4668	10.89897
31.64584	177.5076	10.89888
31.65417	177.5481	10.89883
31.6625	177.5908	10.89875
31.67084	177.6326	10.89867
31.67916	177.6745	10.89862
31.6875	177.7185	10.89854
31.69584	177.7584	10.89846
31.70416	177.803	10.89836
31.7125	177.845	10.89828
31.72083	177.8888	10.89826
31.72916	177.9273	10.89825
31.7375	177.9712	10.89822
31.74583	178.0129	10.89821
31.75417	178.0549	10.8982
31.7625	178.0976	10.89818
31.77084	178.138	10.89818
31.77917	178.1797	10.89818
31.7875	178.222	10.89816
31.79584	178.2667	10.89814
31.80416	178.3065	10.89811
31.8125	178.347	10.89805
31.82084	178.3899	10.89798
31.82916	178.4339	10.89793
31.8375	178.4754	10.89787
31.84583	178.5148	10.89782
31.85416	178.5594	10.89777
31.8625	178.6011	10.89771
31.87083	178.6431	10.8976
31.87917	178.6881	10.89757
31.8875	178.726	10.8975
31.89584	178.7686	10.89742
31.90417	178.8082	10.89731
31.9125	178.8512	10.89723
31.92084	178.8936	10.89718
31.92916	178.9347	10.89709
31.9375	178.978	10.89698
31.94584	179.0232	10.8969
31.95416	179.063	10.89688
31.9625	179.1072	10.89681
31.97083	179.1483	10.89676
31.97916	179.1898	10.89674
31.9875	179.2308	10.89675
31.99583	179.2757	10.89674
32.00416	179.3172	10.89668
32.0125	179.3659	10.8966
32.02083	179.4102	10.89658
32.02917	179.4544	10.89655
32.0375	179.4955	10.89652
32.04584	179.5358	10.89645
32.05416	179.5664	10.89641
32.0625	179.6087	10.8964
32.07084	179.6514	10.89633
32.07916	179.6955	10.89626
32.0875	179.7336	10.89622
32.09583	179.7763	10.89623
32.10417	179.8196	10.89623
32.1125	179.8627	10.89618
32.12084	179.9084	10.89616
32.12916	179.9445	10.89615
32.1375	179.9858	10.89608
32.14583	180.0288	10.896
32.15417	180.0713	10.89596
32.1625	180.1148	10.89592
32.17084	180.1542	10.89588
32.17916	180.1936	10.89581
32.1875	180.24	10.89573
32.19584	180.2834	10.89568
32.20416	180.3226	10.89566
32.2125	180.3646	10.8956
32.22083	180.4082	10.89557
32.22917	180.4472	10.8955
32.2375	180.4919	10.89544
32.24584	180.5359	10.8954
32.25416	180.5785	10.89533
32.2625	180.6187	10.8953
32.27083	180.6595	10.89526
32.27917	180.7025	10.8952
32.2875	180.7443	10.8951
32.29584	180.7851	10.89504
32.30416	180.829	10.89498
32.3125	180.8705	10.89492
32.32084	180.9206	10.89488
32.32916	180.9669	10.89484
32.3375	181.0086	10.89479
32.34583	181.0506	10.89472
32.35417	181.0916	10.89469
32.3625	181.1362	10.89465
32.37084	181.1736	10.89459
32.37916	181.2172	10.89453
32.3875	181.2607	10.8945
32.39583	181.3031	10.89446
32.40417	181.3454	10.89442
32.4125	181.3844	10.89436
32.42084	181.4289	10.89434
32.42916	181.467	10.89432
32.4375	181.5128	10.89427
32.44584	181.5532	10.89423
32.45416	181.598	10.89417
32.4625	181.6388	10.89409
32.47083	181.6769	10.89399
32.47917	181.7211	10.8939
32.4875	181.7623	10.89381
32.49584	181.8059	10.89368
32.50416	181.8466	10.89359
32.5125	181.8909	10.89352
32.52083	181.9289	10.89344
32.52917	181.976	10.89339
32.5375	182.0143	10.8934
32.54584	182.0469	10.89342
32.55416	182.085	10.89344
32.5625	182.1289	10.89347
32.57084	182.1718	10.89348
32.57916	182.2122	10.89352
32.5875	182.2546	10.89352
32.59583	182.2964	10.89349
32.60417	182.3392	10.89347
32.6125	182.3843	10.89344
32.62084	182.4226	10.8934
32.62916	182.4645	10.89336
32.6375	182.5061	10.89331
32.64583	182.5474	10.89323
32.65417	182.5896	10.89321
32.6625	182.6286	10.89318
32.67084	182.676	10.89315
32.67916	182.716	10.89312
32.6875	182.7584	10.89308
32.69584	182.7995	10.89301
32.70416	182.8418	10.8929
32.7125	182.8862	10.8928
32.72083	182.9271	10.89273
32.72917	182.9671	10.8927
32.7375	183.0097	10.89263
32.74584	183.0513	10.89256
32.75416	183.0954	10.8925
32.7625	183.135	10.89242
32.77083	183.1775	10.89239
32.77917	183.2198	10.89237
32.7875	183.2617	10.89238
32.79584	183.3038	10.89243
32.80416	183.3486	10.89241
32.8125	183.3908	10.89236
32.82084	183.4297	10.8923
32.82916	183.4734	10.89229
32.8375	183.5139	10.89227
32.84583	183.5575	10.89227
32.85417	183.608	10.89221
32.8625	183.6535	10.89214
32.87084	183.6948	10.8921
32.87916	183.7365	10.89201
32.8875	183.7774	10.89197
32.89583	183.8214	10.89197
32.90417	183.8615	10.89191
32.9125	183.8939	10.89184
32.92084	183.9389	10.89176
32.92916	183.982	10.89169
32.9375	184.0172	10.89162
32.94584	184.0616	10.89154
32.95416	184.1012	10.89152
32.9625	184.1443	10.89147
32.97083	184.1858	10.8914
32.97917	184.2308	10.89131
32.9875	184.2771	10.89131
32.99584	184.3262	10.89126
33.00416	184.3667	10.89121
33.0125	184.4072	10.89115
33.02083	184.4506	10.89113
33.02917	184.4948	10.89115
33.0375	184.5377	10.89105
33.04584	184.5764	10.89102
33.05416	184.6184	10.89101
33.0625	184.6584	10.89098
33.07084	184.7023	10.89093
33.07916	184.7431	10.89089
33.0875	184.785	10.89087
33.09583	184.8284	10.89082
33.10417	184.8701	10.89077
33.1125	184.9125	10.89072
33.12084	184.952	10.89067
33.12916	184.9845	10.89062
33.1375	185.0259	10.89057
33.14583	185.0692	10.89048
33.15417	185.111	10.89039
33.1625	185.1536	10.89032
33.17084	185.1935	10.89023
33.17916	185.2334	10.8902
33.1875	185.2767	10.89013
33.19584	185.3205	10.89005
33.20416	185.3616	10.89002
33.2125	185.4026	10.88996
33.22083	185.4458	10.88992
33.22917	185.4887	10.8899
33.2375	185.5301	10.88989
33.24584	185.5691	10.88988
33.25416	185.6117	10.88988
33.2625	185.6544	10.88982
33.27083	185.6981	10.88982
33.27917	185.7413	10.88978
33.2875	185.7821	10.88969
33.29584	185.8227	10.88964
33.30416	185.8645	10.88958
33.3125	185.9062	10.8895
33.32084	185.9508	10.88947
33.32916	186.0036	10.88942
33.3375	186.0464	10.88936
33.34583	186.0876	10.8893
33.35417	186.1281	10.88922
33.3625	186.1712	10.88918
33.37084	186.2146	10.88916
33.37916	186.2541	10.88914
33.3875	186.2987	10.88909
33.39583	186.3412	10.88906
33.40417	186.3824	10.88902
33.4125	186.4214	10.88896
33.42084	186.4652	10.88889
33.42916	186.5074	10.88884
33.4375	186.5493	10.88882
33.44584	186.592	10.88875
33.45416	186.6334	10.88872
33.4625	186.6771	10.88867
33.47083	186.7185	10.88862
33.47917	186.76	10.88857
33.4875	186.7999	10.88847
33.49584	186.8434	10.8884
33.50416	186.8833	10.88837
33.5125	186.9273	10.88835
33.52083	186.9691	10.8883
33.52917	187.0129	10.88827
33.5375	187.0532	10.8882
33.54584	187.0948	10.88815
33.55416	187.1295	10.88813
33.5625	187.167	10.88808
33.57084	187.2086	10.88804
33.57916	187.25	10.88798
33.5875	187.2941	10.88793
33.59583	187.334	10.88786
33.60417	187.3774	10.88774
33.6125	187.4186	10.88769
33.62084	187.4628	10.88764
33.62916	187.5116	10.88754
33.6375	187.5558	10.88745
33.64583	187.5955	10.88738
33.65417	187.643	10.88734
33.6625	187.681	10.88729
33.67084	187.7225	10.88722
33.67916	187.7666	10.88714
33.6875	187.8107	10.88715
33.69584	187.8457	10.88713
33.70416	187.8825	10.88709
33.7125	187.9226	10.88709
33.72083	187.9671	10.88709
33.72917	188.009	10.88708
33.7375	188.0508	10.88702
33.74584	188.093	10.88699
33.75416	188.132	10.88702
33.7625	188.1768	10.88702
33.77083	188.2164	10.88696
33.77917	188.2608	10.88691
33.7875	188.3001	10.88688
33.79584	188.3405	10.88686
33.80416	188.3843	10.88684
33.8125	188.4278	10.88681
33.82084	188.4708	10.8868
33.82916	188.5083	10.88679
33.8375	188.5535	10.88671
33.84583	188.5945	10.88668
33.85417	188.6367	10.88667
33.8625	188.6779	10.88663
33.87084	188.7214	10.88657
33.87916	188.7626	10.88652
33.8875	188.8063	10.88646
33.89583	188.8456	10.88641
33.90417	188.8899	10.88632
33.9125	188.9307	10.88625
33.92084	188.9712	10.88619
33.92916	189.0126	10.88614
33.9375	189.0575	10.88608
33.94584	189.0989	10.88601
33.95416	189.1431	10.88596
33.9625	189.1836	10.88587
33.97083	189.2304	10.88577
33.97917	189.2667	10.88572
33.9875	189.3102	10.88571
33.99584	189.3545	10.88561
34.00416	189.3963	10.88554
34.0125	189.4341	10.88546
34.02083	189.4771	10.88537
34.02917	189.5221	10.88531
34.0375	189.5625	10.88524
34.04584	189.6045	10.8852
34.05416	189.6462	10.88519
34.0625	189.6905	10.88512
34.07084	189.7318	10.88504
34.07916	189.7735	10.88502
34.0875	189.8137	10.88498
34.09583	189.8566	10.88493
34.10417	189.8971	10.8849
34.1125	189.94	10.88483
34.12084	189.9796	10.8848
34.12916	190.0234	10.8847
34.1375	190.0656	10.88461
34.14583	190.1061	10.88452
34.15417	190.1492	10.88446
34.1625	190.1904	10.8844
34.17084	190.2329	10.88435
34.17916	190.2736	10.8843
34.1875	190.3172	10.88427
34.19584	190.359	10.88428
34.20416	190.4033	10.88423
34.2125	190.4428	10.88423
34.22083	190.4873	10.88421
34.22917	190.5304	10.88423
34.2375	190.5694	10.88425
34.24584	190.6114	10.88428
34.25416	190.6554	10.88426
34.2625	190.6956	10.88426
34.27083	190.7406	10.88424
34.27917	190.7789	10.88419
34.2875	190.8236	10.88414
34.29584	190.8644	10.88416
34.30416	190.9069	10.88416
34.3125	190.9459	10.8841
34.32084	190.9901	10.88407
34.32916	191.0376	10.88404
34.3375	191.0848	10.88398
34.34583	191.1274	10.88395
34.35417	191.1698	10.8839
34.3625	191.2132	10.88388
34.37084	191.2545	10.88385
34.37916	191.2946	10.88373
34.3875	191.3351	10.88374
34.39583	191.3782	10.88369
34.40417	191.4211	10.88361
34.4125	191.4506	10.88357
34.42084	191.4962	10.88353
34.42916	191.5366	10.88348
34.4375	191.579	10.88345
34.44584	191.6204	10.88338
34.45416	191.6641	10.88336
34.4625	191.707	10.88338
34.47083	191.7501	10.88331
34.47917	191.7928	10.88329
34.4875	191.8309	10.88325
34.49584	191.8714	10.88321
34.50416	191.9149	10.88319
34.5125	191.9554	10.88316
34.52083	191.9991	10.8831
34.52917	192.0397	10.88305
34.5375	192.0826	10.88301
34.54584	192.1224	10.88294
34.55416	192.1678	10.88286
34.5625	192.2099	10.88281
34.57084	192.2512	10.88278
34.57916	192.2937	10.88275
34.5875	192.3342	10.88273
34.59583	192.3744	10.88271
34.60417	192.4187	10.8827
34.6125	192.4628	10.8827
34.62084	192.502	10.88267
34.62916	192.547	10.88263
34.6375	192.5863	10.88261
34.64583	192.6273	10.88257
34.65417	192.6699	10.88252
34.6625	192.7125	10.88248
34.67084	192.7572	10.88242
34.67916	192.8012	10.88235
34.6875	192.8402	10.88229
34.69584	192.881	10.88223
34.70416	192.9219	10.88218
34.7125	192.9656	10.88217
34.72083	193.0095	10.88212
34.72917	193.0488	10.88209
34.7375	193.0931	10.88206
34.74584	193.1329	10.88203
34.75416	193.1764	10.88202
34.7625	193.2172	10.882
34.77083	193.2586	10.88201
34.77917	193.3019	10.882
34.7875	193.3444	10.88196
34.79584	193.3861	10.88193
34.80416	193.4281	10.88187
34.8125	193.4709	10.88183
34.82084	193.5105	10.88181
34.82916	193.5496	10.88175
34.8375	193.594	10.88166
34.84583	193.6372	10.88161
34.85417	193.6772	10.88156
34.8625	193.7222	10.88151
34.87084	193.7625	10.88148
34.87916	193.8056	10.88142
34.8875	193.8454	10.88139
34.89583	193.8866	10.88134
34.90417	193.9295	10.88128
34.9125	193.9722	10.88123
34.92084	194.0136	10.8812
34.92916	194.0576	10.88114
34.9375	194.0997	10.8811
34.94584	194.1415	10.88105
34.95416	194.1824	10.88103
34.9625	194.2259	10.88101
34.97083	194.2679	10.88096
34.97917	194.3091	10.88091
34.9875	194.3526	10.88086
34.99584	194.3915	10.88083
35.00416	194.4331	10.8808
35.0125	194.4778	10.88078
35.02083	194.521	10.8807
35.02917	194.5603	10.88066
35.0375	194.6035	10.8806
35.04584	194.6454	10.88056
35.05416	194.6891	10.88053
35.0625	194.7289	10.88048
35.07084	194.7701	10.88044
35.07916	194.8139	10.8804
35.0875	194.8551	10.88035
35.09583	194.8982	10.8803
35.10417	194.9391	10.88031
35.1125	194.9814	10.88027
35.12084	195.0246	10.88024
35.12916	195.065	10.88021
35.1375	195.1074	10.88018
35.14583	195.1506	10.88016
35.15417	195.1925	10.88005
35.1625	195.233	10.88002
35.17084	195.2768	10.87997
35.17916	195.3186	10.87991
35.1875	195.3607	10.87984
35.19584	195.4032	10.87978
35.20416	195.4429	10.87971
35.2125	195.483	10.87965
35.22083	195.5272	10.8796
35.22917	195.5685	10.87962
35.2375	195.6137	10.87965
35.24584	195.6546	10.87963
35.25416	195.697	10.8796
35.2625	195.7395	10.87958
35.27083	195.7786	10.87954
35.27917	195.8224	10.8795
35.2875	195.8645	10.87946
35.29584	195.9065	10.87943
35.30416	195.9576	10.87942
35.3125	195.9996	10.87935
35.32084	196.0418	10.87933
35.32916	196.0835	10.87929
35.3375	196.1268	10.87924
35.34583	196.1653	10.8792
35.35417	196.2019	10.87916
35.3625	196.2406	10.87915
35.37084	196.2813	10.87914
35.37916	196.325	10.87909
35.3875	196.3655	10.87902
35.39583	196.4105	10.87899
35.40417	196.4501	10.87894
35.4125	196.4942	10.87888
35.42084	196.5412	10.87882
35.42916	196.5748	10.87869
35.4375	196.6226	10.87856
35.44584	196.6729	10.87846
35.45416	196.7137	10.87836
35.4625	196.7569	10.87828
35.47083	196.7978	10.8782
35.47917	196.8416	10.87809
35.4875	196.8824	10.87802
35.49584	196.9249	10.87797
35.50416	196.9666	10.87793
35.5125	197.0067	10.87798
35.52083	197.0505	10.87801
35.52917	197.0905	10.878
35.5375	197.129	10.87799
35.54584	197.1648	10.87801
35.55416	197.2052	10.878
35.5625	197.2468	10.87802
35.57084	197.2888	10.87798
35.57916	197.3304	10.87795
35.5875	197.3751	10.87792
35.59583	197.4123	10.87786
35.60417	197.4575	10.87783
35.6125	197.5013	10.8778
35.62084	197.5425	10.87775
35.62916	197.5833	10.87768
35.6375	197.6256	10.87765
35.64583	197.6679	10.87759
35.65417	197.71	10.87754
35.6625	197.7515	10.8775
35.67084	197.7946	10.87746
35.67916	197.8353	10.87742
35.6875	197.8769	10.87738
35.69584	197.9159	10.87733
35.70416	197.959	10.87729
35.7125	198.007	10.87727
35.72083	198.0451	10.87722
35.72917	198.0877	10.87714
35.7375	198.1287	10.87708
35.74584	198.1686	10.87704
35.75416	198.2124	10.87698
35.7625	198.2537	10.87694
35.77083	198.2967	10.87689
35.77917	198.3372	10.8768
35.7875	198.3791	10.87672
35.79584	198.423	10.87664
35.80416	198.4639	10.87657
35.8125	198.5054	10.87652
35.82084	198.5466	10.8765
35.82916	198.5895	10.87645
35.8375	198.6336	10.87643
35.84583	198.6732	10.8764
35.85417	198.717	10.87639
35.8625	198.7582	10.87639
35.87084	198.7991	10.8764
35.87916	198.8426	10.87637
35.8875	198.8827	10.87637
35.89583	198.9292	10.87636
35.90417	198.9656	10.87632
35.9125	199.0092	10.87632
35.92084	199.0573	10.87627
35.92916	199.0935	10.8762
35.9375	199.136	10.87614
35.94584	199.1774	10.87609
35.95416	199.2183	10.87603
35.9625	199.2586	10.87598
35.97083	199.3016	10.87592
35.97917	199.3438	10.87587
35.9875	199.3865	10.87582
35.99584	199.4291	10.87571
36.00416	199.4699	10.87571
36.0125	199.5111	10.87569
36.02083	199.5574	10.87566
36.02917	199.5956	10.87558
