"Time (min)"	"Temperature (°C)"	"Weight (mg)"
7.670832	386.7912	11.60811
7.679168	387.2122	11.59138
7.687500	387.6294	11.57505
7.695832	388.0463	11.55909
7.704168	388.4617	11.54350
7.712500	388.8798	11.52827
7.720834	389.3031	11.51346
7.729166	389.7175	11.49894
7.737500	390.1361	11.48476
7.745834	390.5528	11.47092
7.754166	390.9717	11.45745
7.762500	391.3853	11.44425
7.770834	391.8067	11.43134
7.779166	392.2209	11.41872
7.787500	392.6430	11.40638
7.795832	393.0567	11.39432
7.804168	393.4720	11.38254
7.812500	393.8886	11.37108
7.820832	394.3055	11.35982
7.829168	394.7230	11.34879
7.837500	395.1368	11.33796
7.845834	395.5531	11.32738
7.854166	395.9711	11.31698
7.862500	396.3843	11.30676
7.870834	396.7995	11.29670
7.879166	397.2162	11.28681
7.887500	397.6310	11.27709
7.895834	398.0472	11.26746
7.904166	398.4630	11.25806
7.912500	398.8760	11.24876
7.920832	399.2912	11.23958
7.929168	399.7078	11.23052
7.937500	400.1246	11.22154
7.945832	400.5367	11.21270
7.954168	400.9510	11.20400
7.962500	401.3690	11.19539
7.970834	401.7806	11.18684
7.979166	402.1956	11.17841
7.987500	402.6112	11.16997
7.995834	403.0284	11.16158
8.004166	403.4407	11.15330
8.012500	403.8550	11.14505
8.020832	404.2720	11.13691
8.029166	404.6868	11.12883
8.037500	405.1005	11.12075
8.045834	405.5152	11.11271
8.054168	405.9336	11.10471
8.062500	406.3478	11.09672
8.070832	406.7637	11.08880
8.079166	407.1760	11.08097
8.087500	407.5935	11.07313
8.095834	408.0070	11.06531
8.104168	408.4237	11.05753
8.112500	408.8402	11.04974
8.120834	409.2526	11.04197
8.129166	409.6676	11.03425
8.137500	410.0850	11.02654
8.145832	410.4990	11.01886
8.154166	410.9159	11.01121
8.162500	411.3326	11.00355
8.170834	411.7482	10.99590
8.179168	412.1622	10.98826
8.187500	412.5790	10.98062
8.195832	412.9949	10.97302
8.204166	413.4095	10.96542
8.212500	413.8265	10.95784
8.220834	414.2424	10.95028
8.229168	414.6566	10.94273
8.237500	415.0762	10.93521
8.245834	415.4917	10.92769
8.254166	415.9072	10.92014
8.262500	416.3240	10.91261
8.270832	416.7395	10.90510
8.279166	417.1575	10.89759
8.287500	417.5754	10.89009
8.295834	417.9903	10.88260
8.304168	418.4086	10.87511
8.312500	418.8238	10.86760
8.320832	419.2408	10.86010
8.329166	419.6579	10.85259
8.337500	420.0746	10.84510
8.345834	420.4928	10.83760
8.354168	420.9096	10.83015
8.362500	421.3266	10.82267
8.370834	421.7424	10.81517
8.379166	422.1592	10.80767
8.387500	422.5765	10.80018
8.395832	422.9940	10.79270
8.404166	423.4108	10.78525
8.412500	423.8292	10.77781
8.420834	424.2457	10.77044
8.429168	424.6637	10.76306
8.437500	425.0788	10.75558
8.445832	425.4982	10.74812
8.454166	425.9148	10.74072
8.462500	426.3336	10.73332
8.470834	426.7522	10.72592
8.479168	427.1704	10.71850
8.487500	427.5885	10.71107
8.495834	428.0060	10.70360
8.504166	428.4222	10.69615
8.512500	428.8384	10.68870
8.520832	429.2600	10.68133
8.529166	429.6780	10.67397
8.537500	430.0970	10.66660
8.545834	430.5138	10.65923
8.554168	430.9338	10.65185
8.562500	431.3509	10.64446
8.570832	431.7698	10.63710
8.579166	432.1881	10.62981
8.587500	432.6079	10.62248
8.595834	433.0256	10.61512
8.604168	433.4459	10.60774
8.612500	433.8643	10.60039
8.620834	434.2826	10.59301
8.629166	434.7025	10.58565
8.637500	435.1194	10.57834
8.645832	435.5404	10.57100
8.654166	435.9567	10.56365
8.662500	436.3780	10.55627
8.670834	436.7971	10.54889
8.679168	437.2171	10.54155
8.687500	437.6342	10.53421
8.695832	438.0574	10.52684
8.704166	438.4750	10.51948
8.712500	438.8950	10.51211
8.720834	439.3128	10.50474
8.729168	439.7338	10.49739
8.737500	440.1528	10.49003
8.745834	440.5709	10.48270
8.754166	440.9922	10.47538
8.762500	441.4120	10.46808
8.770832	441.8306	10.46077
8.779166	442.2518	10.45344
8.787500	442.6691	10.44612
8.795834	443.0906	10.43880
8.804168	443.5078	10.43150
8.812500	443.9277	10.42422
8.820832	444.3478	10.41691
8.829166	444.7670	10.40958
8.837500	445.1863	10.40227
8.845834	445.6082	10.39496
8.854168	446.0294	10.38769
8.862500	446.4458	10.38039
8.870834	446.8659	10.37309
8.879166	447.2866	10.36582
8.887500	447.7060	10.35855
8.895832	448.1240	10.35127
8.904166	448.5472	10.34401
8.912500	448.9653	10.33677
8.920834	449.3857	10.32951
8.929168	449.8056	10.32226
8.937500	450.2265	10.31502
8.945832	450.6466	10.30779
8.954166	451.0653	10.30056
8.962500	451.4857	10.29329
8.970834	451.9053	10.28602
8.979168	452.3252	10.27874
8.987500	452.7433	10.27148
8.995834	453.1644	10.26423
9.004166	453.5836	10.25703
9.012500	454.0031	10.24980
9.020832	454.4219	10.24257
9.029166	454.8426	10.23538
9.037500	455.2613	10.22820
9.045834	455.6831	10.22106
9.054168	456.1008	10.21388
9.062500	456.5232	10.20673
9.070832	456.9428	10.19957
9.079166	457.3593	10.19237
9.087500	457.7810	10.18516
9.095834	458.2004	10.17799
9.104168	458.6196	10.17084
9.112500	459.0424	10.16368
9.120834	459.4580	10.15651
9.129166	459.8798	10.14932
9.137500	460.2989	10.14215
9.145832	460.7188	10.13498
9.154166	461.1388	10.12786
9.162500	461.5606	10.12078
9.170834	461.9808	10.11364
9.179168	462.3996	10.10645
9.187500	462.8199	10.09932
9.195832	463.2386	10.09220
9.204166	463.6562	10.08509
9.212500	464.0768	10.07805
9.220834	464.4969	10.07101
9.229168	464.9156	10.06393
9.237500	465.3356	10.05682
9.245834	465.7559	10.04974
9.254166	466.1735	10.04268
9.262500	466.5946	10.03568
9.270832	467.0123	10.02868
9.279166	467.4328	10.02170
9.287500	467.8536	10.01470
9.295834	468.2710	10.00767
9.304168	468.6934	10.00066
9.312500	469.1116	9.993674
9.320832	469.5324	9.986712
9.329166	469.9530	9.979722
9.337500	470.3700	9.972785
9.345834	470.7906	9.965844
9.354168	471.2116	9.958847
9.362500	471.6303	9.951824
9.370834	472.0524	9.944812
9.379166	472.4713	9.937836
9.387500	472.8914	9.930871
9.395832	473.3141	9.923924
9.404166	473.7340	9.916993
9.412500	474.1536	9.910035
9.420834	474.5772	9.903062
9.429168	475.0018	9.896101
9.437500	475.4194	9.889141
9.445832	475.8426	9.882241
9.454166	476.2647	9.875368
9.462500	476.6852	9.868469
9.470834	477.1102	9.861564
9.479168	477.5284	9.854682
9.487500	477.9490	9.847792
9.495834	478.3697	9.840926
9.504166	478.7888	9.834094
9.512500	479.2111	9.827288
9.520832	479.6290	9.820458
9.529166	480.0482	9.813628
9.537500	480.4694	9.806806
9.545834	480.8890	9.799976
9.554168	481.3120	9.793170
9.562500	481.7310	9.786382
9.570832	482.1500	9.779578
9.579166	482.5690	9.772798
9.587500	482.9886	9.766039
9.595834	483.4094	9.759199
9.604168	483.8278	9.752398
9.612500	484.2470	9.745644
9.620834	484.6676	9.738918
9.629166	485.0868	9.732218
9.637500	485.5084	9.725512
9.645832	485.9262	9.718774
9.654166	486.3442	9.712086
9.662500	486.7648	9.705425
9.670834	487.1850	9.698725
9.679168	487.6062	9.692076
9.687500	488.0237	9.685468
9.695832	488.4432	9.678824
9.704166	488.8616	9.672176
9.712500	489.2810	9.665532
9.720834	489.7019	9.658868
9.729168	490.1212	9.652249
9.737500	490.5383	9.645614
9.745834	490.9606	9.638978
9.754166	491.3796	9.632356
9.762500	491.7990	9.625793
9.770832	492.2192	9.619246
9.779166	492.6376	9.612703
9.787500	493.0578	9.606161
9.795834	493.4776	9.599640
9.804168	493.8952	9.593164
9.812500	494.3175	9.586697
9.820832	494.7350	9.580270
9.829166	495.1560	9.573842
9.837500	495.5754	9.567434
9.845834	495.9934	9.561009
9.854168	496.4124	9.554582
9.862500	496.8328	9.548180
9.870834	497.2518	9.541782
9.879166	497.6717	9.535376
9.887500	498.0882	9.529022
9.895832	498.5105	9.522681
9.904166	498.9293	9.516305
9.912500	499.3494	9.509966
9.920834	499.7692	9.503639
9.929168	500.1861	9.497338
9.937500	500.6085	9.491032
9.945832	501.0276	9.484712
9.954166	501.4471	9.478449
9.962500	501.8638	9.472230
9.970834	502.2854	9.466008
9.979168	502.7050	9.459800
9.987500	503.1247	9.453594
9.995834	503.5454	9.447397
10.00417	503.9672	9.441208
10.01250	504.3844	9.435024
10.02083	504.8050	9.428856
10.02917	505.2250	9.422724
10.03750	505.6444	9.416586
10.04583	506.0626	9.410488
10.05417	506.4824	9.404398
10.06250	506.9018	9.398282
10.07083	507.3242	9.392220
10.07917	507.7431	9.386168
10.08750	508.1631	9.380151
10.09583	508.5838	9.374144
10.10417	509.0038	9.368141
10.11250	509.4224	9.362164
10.12083	509.8410	9.356194
10.12917	510.2603	9.350204
10.13750	510.6800	9.344199
10.14583	511.1008	9.338231
10.15417	511.5192	9.332288
10.16250	511.9402	9.326368
10.17083	512.3610	9.320449
10.17917	512.7804	9.314538
10.18750	513.2020	9.308616
10.19583	513.6200	9.302726
10.20417	514.0396	9.296851
10.21250	514.4600	9.290982
10.22083	514.8803	9.285138
10.22917	515.3006	9.279336
10.23750	515.7204	9.273541
10.24583	516.1394	9.267774
10.25417	516.5589	9.262031
10.26250	516.9789	9.256326
10.27083	517.3984	9.250678
10.27917	517.8186	9.245016
10.28750	518.2384	9.239350
10.29583	518.6584	9.233722
10.30417	519.0794	9.228131
10.31250	519.4966	9.222532
10.32083	519.9172	9.216954
10.32917	520.3390	9.211384
10.33750	520.7578	9.205826
10.34583	521.1765	9.200288
10.35417	521.5972	9.194784
10.36250	522.0152	9.189280
10.37083	522.4381	9.183822
10.37917	522.8566	9.178363
10.38750	523.2790	9.172884
10.39583	523.6984	9.167445
10.40417	524.1181	9.162012
10.41250	524.5365	9.156564
10.42083	524.9562	9.151139
10.42917	525.3772	9.145744
10.43750	525.7944	9.140351
10.44583	526.2144	9.135015
10.45417	526.6363	9.129712
10.46250	527.0538	9.124411
10.47083	527.4721	9.119124
10.47917	527.8932	9.113852
10.48750	528.3137	9.108619
10.49584	528.7325	9.103425
10.50416	529.1515	9.098220
10.51250	529.5725	9.093024
10.52083	529.9900	9.087860
10.52916	530.4113	9.082701
10.53750	530.8301	9.077524
10.54584	531.2497	9.072399
10.55417	531.6686	9.067328
10.56250	532.0884	9.062296
10.57083	532.5063	9.057282
10.57916	532.9256	9.052326
10.58750	533.3467	9.047388
10.59584	533.7636	9.042447
10.60417	534.1818	9.037525
10.61250	534.5982	9.032632
10.62084	535.0219	9.027751
10.62916	535.4412	9.022869
10.63750	535.8597	9.018012
10.64583	536.2735	9.013142
10.65416	536.6948	9.008286
10.66250	537.1163	9.003449
10.67084	537.5349	8.998641
10.67917	537.9518	8.993891
10.68750	538.3730	8.989160
10.69583	538.7907	8.984425
10.70416	539.2092	8.979735
10.71250	539.6293	8.975109
10.72084	540.0489	8.970464
10.72917	540.4663	8.965832
10.73750	540.8838	8.961236
10.74584	541.3044	8.956664
10.75416	541.7236	8.952119
10.76250	542.1440	8.947574
10.77083	542.5613	8.943092
10.77916	542.9799	8.938663
10.78750	543.3988	8.934238
10.79584	543.8160	8.929813
10.80417	544.2364	8.925431
10.81250	544.6559	8.921094
10.82083	545.0724	8.916766
10.82916	545.4926	8.912436
10.83750	545.9120	8.908129
10.84584	546.3284	8.903866
10.85417	546.7481	8.899562
10.86250	547.1676	8.895244
10.87084	547.5872	8.890991
10.87916	548.0049	8.886762
10.88750	548.4241	8.882568
10.89583	548.8418	8.878389
10.90416	549.2606	8.874254
10.91250	549.6814	8.870144
10.92084	550.0995	8.866068
10.92917	550.5194	8.861966
10.93750	550.9368	8.857901
10.94583	551.3579	8.853889
10.95416	551.7731	8.849848
10.96250	552.1933	8.845842
10.97084	552.6113	8.841881
10.97917	553.0289	8.837951
10.98750	553.4487	8.834042
10.99584	553.8678	8.830132
11.00416	554.2872	8.826219
11.01250	554.7051	8.822342
11.02083	555.1224	8.818492
11.02916	555.5407	8.814651
11.03750	555.9606	8.810831
11.04584	556.3792	8.807022
11.05417	556.7957	8.803201
11.06250	557.2157	8.799376
11.07083	557.6329	8.795569
11.07916	558.0528	8.791782
11.08750	558.4707	8.788022
11.09584	558.8902	8.784289
11.10417	559.3070	8.780559
11.11250	559.7247	8.776851
11.12084	560.1461	8.773169
11.12916	560.5606	8.769496
11.13750	560.9813	8.765848
11.14583	561.3994	8.762204
11.15416	561.8174	8.758582
11.16250	562.2334	8.754965
11.17084	562.6535	8.751361
11.17917	563.0707	8.747772
11.18750	563.4882	8.744197
11.19583	563.9038	8.740638
11.20416	564.3215	8.737086
11.21250	564.7412	8.733538
11.22084	565.1592	8.729989
11.22917	565.5778	8.726465
11.23750	565.9932	8.722950
11.24584	566.4106	8.719465
11.25416	566.8285	8.715984
11.26250	567.2456	8.712501
11.27083	567.6645	8.709031
11.27916	568.0800	8.705566
11.28750	568.4980	8.702132
11.29584	568.9148	8.698699
11.30417	569.3309	8.695272
11.31250	569.7476	8.691869
11.32083	570.1637	8.688438
11.32916	570.5824	8.685035
11.33750	570.9954	8.681681
11.34584	571.4149	8.678342
11.35417	571.8324	8.675024
11.36250	572.2478	8.671709
11.37084	572.6654	8.668366
11.37916	573.0820	8.665069
11.38750	573.4967	8.661792
11.39583	573.9120	8.658526
11.40416	574.3318	8.655298
11.41250	574.7460	8.652056
11.42084	575.1626	8.648800
11.42917	575.5801	8.645574
11.43750	575.9984	8.642319
11.44583	576.4108	8.639050
11.45416	576.8278	8.635825
11.46250	577.2436	8.632579
11.47084	577.6597	8.629338
11.47917	578.0770	8.626098
11.48750	578.4911	8.622882
11.49584	578.9065	8.619707
11.50416	579.3234	8.616558
11.51250	579.7400	8.613391
11.52083	580.1524	8.610246
11.52916	580.5699	8.607172
11.53750	580.9856	8.604126
11.54584	581.3995	8.601078
11.55417	581.8184	8.598024
11.56250	582.2319	8.594951
11.57083	582.6474	8.591858
11.57916	583.0638	8.588782
11.58750	583.4801	8.585694
11.59584	583.8928	8.582634
11.60417	584.3092	8.579618
11.61250	584.7255	8.576584
11.62084	585.1399	8.573549
11.62916	585.5556	8.570545
11.63750	585.9693	8.567572
11.64583	586.3863	8.564632
11.65416	586.7990	8.561703
11.66250	587.2144	8.558781
11.67084	587.6300	8.555868
11.67917	588.0438	8.552941
11.68750	588.4608	8.549994
11.69583	588.8726	8.547080
11.70416	589.2892	8.544195
11.71250	589.7049	8.541334
11.72084	590.1192	8.538468
11.72917	590.5340	8.535597
11.73750	590.9500	8.532750
11.74584	591.3632	8.529894
11.75416	591.7805	8.527070
11.76250	592.1941	8.524306
11.77083	592.6120	8.521551
11.77916	593.0258	8.518749
11.78750	593.4397	8.515900
11.79584	593.8562	8.513047
11.80417	594.2705	8.510209
11.81250	594.6868	8.507428
11.82083	595.1006	8.504695
11.82916	595.5157	8.501949
11.83750	595.9312	8.499170
11.84584	596.3465	8.496382
11.85417	596.7610	8.493605
11.86250	597.1768	8.490864
11.87084	597.5915	8.488175
11.87916	598.0074	8.485469
11.88750	598.4230	8.482751
11.89583	598.8388	8.480079
11.90416	599.2533	8.477376
11.91250	599.6661	8.474637
11.92084	600.0859	8.471949
11.92917	600.4991	8.469284
11.93750	600.9140	8.466616
11.94583	601.3261	8.463934
11.95416	601.7426	8.461239
11.96250	602.1571	8.458600
11.97084	602.5720	8.455994
11.97917	602.9874	8.453320
11.98750	603.4012	8.450666
11.99584	603.8182	8.448076
12.00416	604.2320	8.445492
12.01250	604.6480	8.442882
12.02083	605.0636	8.440285
12.02916	605.4766	8.437696
12.03750	605.8921	8.435095
12.04584	606.3084	8.432484
12.05417	606.7242	8.429906
12.06250	607.1372	8.427347
12.07083	607.5491	8.424750
12.07916	607.9671	8.422147
12.08750	608.3810	8.419547
12.09584	608.7955	8.416961
12.10417	609.2100	8.414364
12.11250	609.6264	8.411797
12.12084	610.0422	8.409241
12.12916	610.4532	8.406676
12.13750	610.8672	8.404086
12.14583	611.2855	8.401506
12.15416	611.7000	8.398959
12.16250	612.1124	8.396442
12.17084	612.5274	8.393915
12.17917	612.9434	8.391371
12.18750	613.3562	8.388840
12.19583	613.7716	8.386254
12.20416	614.1880	8.383672
12.21250	614.6008	8.381129
12.22084	615.0157	8.378566
12.22917	615.4302	8.376020
12.23750	615.8457	8.373456
12.24584	616.2599	8.370888
12.25416	616.6750	8.368300
12.26250	617.0880	8.365728
12.27083	617.5043	8.363156
12.27916	617.9170	8.360631
12.28750	618.3324	8.358111
12.29584	618.7451	8.355561
12.30417	619.1590	8.353009
12.31250	619.5750	8.350434
12.32083	619.9891	8.347882
12.32916	620.4028	8.345324
12.33750	620.8182	8.342770
12.34584	621.2331	8.340197
12.35417	621.6459	8.337610
12.36250	622.0608	8.335022
12.37084	622.4750	8.332411
12.37916	622.8892	8.329812
12.38750	623.3025	8.327219
12.39583	623.7166	8.324606
12.40416	624.1324	8.321960
12.41250	624.5452	8.319288
12.42084	624.9628	8.316626
12.42917	625.3748	8.313958
12.43750	625.7890	8.311274
12.44583	626.2050	8.308609
12.45416	626.6214	8.305942
12.46250	627.0351	8.303231
12.47084	627.4481	8.300556
12.47917	627.8644	8.297866
12.48750	628.2785	8.295152
12.49584	628.6924	8.292442
12.50416	629.1075	8.289694
12.51250	629.5246	8.286932
12.52083	629.9368	8.284187
12.52916	630.3524	8.281430
12.53750	630.7684	8.278668
12.54584	631.1825	8.275898
12.55417	631.5974	8.273094
12.56250	632.0150	8.270324
12.57083	632.4306	8.267512
12.57916	632.8438	8.264656
12.58750	633.2590	8.261816
12.59584	633.6752	8.258996
12.60417	634.0906	8.256168
12.61250	634.5088	8.253369
12.62084	634.9232	8.250528
12.62916	635.3390	8.247664
12.63750	635.7543	8.244781
12.64583	636.1688	8.241861
12.65416	636.5852	8.238995
12.66250	637.0024	8.236163
12.67084	637.4164	8.233258
12.67917	637.8336	8.230316
12.68750	638.2484	8.227391
12.69583	638.6660	8.224358
12.70416	639.0820	8.221289
12.71250	639.4966	8.218253
12.72084	639.9110	8.215224
12.72917	640.3293	8.212150
12.73750	640.7452	8.209047
12.74584	641.1635	8.205900
12.75416	641.5772	8.202786
12.76250	641.9945	8.199669
12.77083	642.4126	8.196504
12.77916	642.8278	8.193366
12.78750	643.2425	8.190290
12.79584	643.6601	8.187186
12.80417	644.0776	8.183991
12.81250	644.4929	8.180800
12.82083	644.9104	8.177611
12.82916	645.3269	8.174442
12.83750	645.7415	8.171240
12.84584	646.1594	8.168018
12.85417	646.5770	8.164794
12.86250	646.9920	8.161522
12.87083	647.4090	8.158210
12.87917	647.8243	8.154868
12.88750	648.2421	8.151539
12.89583	648.6605	8.148202
12.90416	649.0769	8.144852
12.91250	649.4919	8.141450
12.92084	649.9101	8.138046
12.92917	650.3260	8.134634
12.93750	650.7426	8.131179
12.94583	651.1585	8.127718
12.95416	651.5782	8.124234
12.96250	651.9924	8.120731
12.97084	652.4086	8.117212
12.97917	652.8270	8.113679
12.98750	653.2430	8.110129
12.99583	653.6598	8.106594
13.00417	654.0740	8.103024
13.01250	654.4905	8.099426
13.02083	654.9075	8.095840
13.02916	655.3255	8.092231
13.03750	655.7413	8.088579
13.04584	656.1568	8.084929
13.05417	656.5736	8.081265
13.06250	656.9902	8.077606
13.07083	657.4068	8.073895
13.07916	657.8220	8.070124
13.08750	658.2374	8.066350
13.09584	658.6534	8.062587
13.10417	659.0710	8.058814
13.11250	659.4878	8.055053
13.12083	659.9032	8.051260
13.12917	660.3182	8.047464
13.13750	660.7344	8.043660
13.14583	661.1503	8.039776
13.15416	661.5674	8.035891
13.16250	661.9840	8.032034
13.17084	662.3969	8.028176
13.17917	662.8175	8.024276
13.18750	663.2328	8.020366
13.19583	663.6454	8.016406
13.20416	664.0616	8.012438
13.21250	664.4786	8.008481
13.22084	664.8954	8.004485
13.22917	665.3094	8.000514
13.23750	665.7250	7.996534
13.24583	666.1398	7.992526
13.25417	666.5556	7.988480
13.26250	666.9728	7.984410
13.27083	667.3895	7.980351
13.27916	667.8035	7.976325
13.28750	668.2196	7.972326
13.29584	668.6343	7.968295
13.30417	669.0489	7.964269
13.31250	669.4636	7.960230
13.32083	669.8810	7.956156
13.32916	670.2934	7.952088
13.33750	670.7080	7.948018
13.34584	671.1250	7.943937
13.35417	671.5400	7.939831
13.36250	671.9550	7.935665
13.37083	672.3681	7.931484
13.37917	672.7853	7.927322
13.38750	673.1996	7.923110
13.39583	673.6134	7.918879
13.40416	674.0312	7.914668
13.41250	674.4434	7.910486
13.42084	674.8600	7.906330
13.42917	675.2730	7.902178
13.43750	675.6890	7.897980
13.44583	676.1030	7.893820
13.45416	676.5186	7.889645
13.46250	676.9328	7.885454
13.47084	677.3469	7.881296
13.47917	677.7622	7.877140
13.48750	678.1761	7.872976
13.49583	678.5929	7.868756
13.50417	679.0049	7.864520
13.51250	679.4212	7.860284
13.52083	679.8326	7.856070
13.52916	680.2494	7.851835
13.53750	680.6632	7.847601
13.54584	681.0772	7.843342
13.55417	681.4922	7.839082
13.56250	681.9062	7.834837
13.57083	682.3218	7.830582
13.57916	682.7332	7.826312
13.58750	683.1500	7.822047
13.59584	683.5651	7.817774
13.60417	683.9789	7.813501
13.61250	684.3919	7.809240
13.62083	684.8074	7.804945
13.62917	685.2226	7.800619
13.63750	685.6380	7.796335
13.64583	686.0500	7.792085
13.65416	686.4658	7.787814
13.66250	686.8809	7.783559
13.67084	687.2966	7.779284
13.67917	687.7093	7.775019
13.68750	688.1257	7.770759
13.69583	688.5387	7.766482
13.70416	688.9515	7.762234
13.71250	689.3668	7.758014
13.72084	689.7804	7.753731
13.72917	690.1980	7.749408
13.73750	690.6110	7.745126
13.74583	691.0265	7.740836
13.75417	691.4414	7.736545
13.76250	691.8543	7.732263
13.77083	692.2718	7.727954
13.77916	692.6866	7.723639
13.78750	693.1005	7.719332
13.79584	693.5145	7.715046
13.80417	693.9312	7.710782
13.81250	694.3460	7.706524
13.82083	694.7597	7.702243
13.82916	695.1747	7.697966
13.83750	695.5904	7.693713
13.84584	696.0053	7.689418
13.85417	696.4215	7.685132
13.86250	696.8336	7.680879
13.87083	697.2484	7.676593
13.87917	697.6626	7.672272
13.88750	698.0795	7.667966
13.89583	698.4966	7.663680
13.90416	698.9114	7.659388
13.91250	699.3253	7.655082
13.92084	699.7412	7.650784
13.92917	700.1555	7.646544
13.93750	700.5720	7.642239
13.94583	700.9858	7.637891
13.95416	701.4031	7.633609
13.96250	701.8169	7.629340
13.97084	702.2343	7.625000
13.97917	702.6500	7.620671
13.98750	703.0630	7.616379
13.99583	703.4802	7.612099
14.00417	703.8956	7.607778
14.01250	704.3116	7.603420
14.02083	704.7260	7.599156
14.02916	705.1415	7.594916
14.03750	705.5575	7.590606
14.04584	705.9742	7.586298
14.05417	706.3897	7.582030
14.06250	706.8039	7.577718
14.07083	707.2208	7.573328
14.07916	707.6371	7.568904
14.08750	708.0538	7.564544
14.09584	708.4672	7.560178
14.10417	708.8836	7.555781
14.11250	709.3003	7.551382
14.12083	709.7176	7.547004
14.12917	710.1332	7.542597
14.13750	710.5462	7.538169
14.14583	710.9638	7.533774
14.15416	711.3798	7.529420
14.16250	711.7946	7.525078
14.17084	712.2109	7.520645
14.17917	712.6259	7.516204
14.18750	713.0420	7.511788
14.19583	713.4578	7.507350
14.20416	713.8726	7.502881
14.21250	714.2906	7.498408
14.22084	714.7032	7.493944
14.22917	715.1202	7.489440
14.23750	715.5348	7.484931
14.24583	715.9518	7.480381
14.25417	716.3657	7.475812
14.26250	716.7819	7.471270
14.27083	717.1961	7.466684
14.27916	717.6121	7.462079
14.28750	718.0276	7.457509
14.29584	718.4437	7.452950
14.30417	718.8594	7.448328
14.31250	719.2745	7.443663
14.32083	719.6900	7.439030
14.32916	720.1066	7.434397
14.33750	720.5218	7.429800
14.34584	720.9360	7.425180
14.35417	721.3530	7.420554
14.36250	721.7675	7.415926
14.37083	722.1820	7.411245
14.37917	722.5994	7.406524
14.38750	723.0147	7.401856
14.39583	723.4272	7.397218
14.40416	723.8440	7.392530
14.41250	724.2624	7.387876
14.42084	724.6770	7.383218
14.42917	725.0892	7.378534
14.43750	725.5064	7.373858
14.44583	725.9245	7.369189
14.45416	726.3368	7.364562
14.46250	726.7526	7.359978
14.47084	727.1684	7.355422
14.47917	727.5853	7.350878
14.48750	728.0019	7.346362
14.49583	728.4171	7.341872
14.50417	728.8324	7.337429
14.51250	729.2453	7.333030
14.52083	729.6640	7.328589
14.52916	730.0791	7.324228
14.53750	730.4950	7.319919
14.54584	730.9094	7.315579
14.55417	731.3249	7.311262
14.56250	731.7410	7.306984
14.57083	732.1585	7.302735
14.57916	732.5743	7.298494
14.58750	732.9911	7.294250
14.59584	733.4076	7.290020
14.60417	733.8214	7.285871
14.61250	734.2388	7.281687
14.62083	734.6570	7.277484
14.62917	735.0702	7.273339
14.63750	735.4878	7.269190
14.64583	735.9018	7.265056
14.65416	736.3190	7.260924
14.66250	736.7344	7.256811
14.67084	737.1514	7.252724
14.67917	737.5664	7.248650
14.68750	737.9835	7.244589
14.69583	738.4000	7.240530
14.70416	738.8157	7.236495
14.71250	739.2325	7.232482
14.72084	739.6480	7.228490
14.72917	740.0657	7.224500
14.73750	740.4806	7.220510
14.74583	740.8962	7.216548
14.75417	741.3139	7.212579
14.76250	741.7312	7.208610
14.77083	742.1481	7.204670
14.77916	742.5616	7.200731
14.78750	742.9770	7.196789
14.79584	743.3974	7.192856
14.80417	743.8145	7.188934
14.81250	744.2288	7.185032
14.82083	744.6439	7.181118
14.82916	745.0587	7.177215
14.83750	745.4774	7.173343
14.84584	745.8920	7.169439
14.85417	746.3097	7.165495
14.86250	746.7258	7.161600
14.87083	747.1411	7.157719
14.87917	747.5576	7.153850
14.88750	747.9745	7.149985
14.89583	748.3906	7.146118
14.90416	748.8066	7.142292
14.91250	749.2205	7.138438
14.92084	749.6388	7.134559
14.92917	750.0550	7.130734
14.93750	750.4720	7.126954
14.94583	750.8874	7.123156
14.95416	751.3044	7.119363
14.96250	751.7210	7.115575
14.97084	752.1362	7.111804
14.97917	752.5516	7.108032
14.98750	752.9687	7.104241
14.99583	753.3843	7.100494
15.00417	753.7989	7.096781
15.01250	754.2160	7.093079
15.02083	754.6352	7.089362
15.02916	755.0480	7.085664
15.03750	755.4648	7.081976
15.04584	755.8831	7.078276
15.05417	756.2978	7.074545
15.06250	756.7168	7.070820
15.07083	757.1308	7.067120
15.07916	757.5453	7.063406
15.08750	757.9644	7.059686
15.09584	758.3806	7.056000
15.10417	758.7965	7.052363
15.11250	759.2131	7.048699
15.12083	759.6290	7.045019
15.12917	760.0453	7.041362
15.13750	760.4612	7.037750
15.14583	760.8800	7.034152
15.15416	761.2919	7.030530
15.16250	761.7090	7.026934
15.17084	762.1252	7.023364
15.17917	762.5430	7.019739
15.18750	762.9571	7.016088
15.19583	763.3735	7.012485
15.20416	763.7905	7.008914
15.21250	764.2082	7.005368
15.22084	764.6222	7.001831
15.22917	765.0410	6.998262
15.23750	765.4549	6.994739
15.24583	765.8728	6.991206
15.25417	766.2886	6.987674
15.26250	766.7058	6.984168
15.27083	767.1220	6.980660
15.27916	767.5382	6.977137
15.28750	767.9542	6.973619
15.29584	768.3701	6.970093
15.30417	768.7876	6.966620
15.31250	769.2065	6.963205
15.32083	769.6202	6.959736
15.32916	770.0370	6.956295
15.33750	770.4540	6.952878
15.34584	770.8678	6.949470
15.35417	771.2848	6.946079
15.36250	771.7030	6.942688
15.37083	772.1206	6.939304
15.37917	772.5343	6.935931
15.38750	772.9529	6.932520
15.39583	773.3681	6.929122
15.40416	773.7843	6.925800
15.41250	774.2010	6.922449
15.42084	774.6171	6.919089
