t (min),T (C),m (mg)
0.0,30.0,19.999965720149515
0.0485242621310654,30.485242621310654,19.999948440316597
0.09704852426213115,30.97048524262131,19.999930376260146
0.14557278639319654,31.455727863931966,19.999911495064563
0.1940970485242623,31.940970485242623,19.999891762548735
0.24262131065532772,32.42621310655328,19.999871143222062
0.2911455727863931,32.91145572786393,19.999849600239063
0.3396698349174585,33.396698349174585,19.999827095352625
0.3881940970485246,33.881940970485246,19.99980358886583
0.43671835917959,34.3671835917959,19.99977903958226
0.48524262131065543,34.852426213106554,19.999753404754856
0.5337668834417209,35.33766883441721,19.999726640033163
0.5822911455727862,35.82291145572786,19.999698699409052
0.6308154077038524,36.30815407703852,19.99966953516076
0.6793396698349177,36.79339669834918,19.999639097795267
0.7278639319659831,37.27863931965983,19.99960733598899
0.7763881940970485,37.763881940970485,19.999574196526677
0.8249124562281139,38.24912456228114,19.999539624238505
0.87343671835918,38.7343671835918,19.999503561935345
0.9219609804902447,39.21960980490245,19.99946595034212
0.9704852426213109,39.70485242621311,19.999426728029206
1.0190095047523762,40.19009504752376,19.999385831341858
1.0675337668834417,40.675337668834416,19.99934319432758
1.116058029014507,41.16058029014507,19.999298748661403
1.1645822911455723,41.645822911455724,19.999252423569033
1.2131065532766385,42.131065532766385,19.999204145747765
1.2616308154077038,42.61630815407704,19.99915383928518
1.3101550775387694,43.10155077538769,19.99910142557553
1.3586793396698347,43.58679339669835,19.99904682323373
1.4072036018009002,44.072036018009,19.998989948006965
1.4557278639319662,44.55727863931966,19.99893071268381
1.5042521260630317,45.042521260630316,19.998869027000794
1.552776388194097,45.52776388194097,19.998804797546406
1.6013006503251623,46.013006503251624,19.99873792766239
1.6498249124562279,46.49824912456228,19.998668317342368
1.6983491745872938,46.98349174587294,19.99859586312765
1.7468734367183594,47.46873436718359,19.998520458000204
1.7953976988494247,47.95397698849425,19.998441991272703
1.8439219609804902,48.4392196098049,19.9983603484756
1.8924462231115555,48.924462231115555,19.998275411241142
1.9409704852426217,49.409704852426216,19.998187057184268
1.9894947473736864,49.89494747373686,19.99809515978031
2.0380190095047523,50.380190095047524,19.99799958823944
2.0865432716358177,50.86543271635818,19.997900207377768
2.1350675337668834,51.35067533766883,19.997796877485033
2.183591795897949,51.83591795897949,19.9976894541888
2.232116058029014,52.32116058029014,19.99757778831511
2.2806403201600802,52.8064032016008,19.99746172574546
2.3291645822911455,53.291645822911455,19.99734110727007
2.377688844422211,53.77688844422211,19.997215768437364
2.426213106553277,54.26213106553277,19.997085539399528
2.474737368684342,54.74737368684342,19.996950244754114
2.5232616308154077,55.23261630815408,19.996809703381608
2.5717858929464734,55.71785892946473,19.99666372827881
2.6203101550775387,56.203101550775386,19.996512126388023
2.668834417208605,56.68834417208605,19.9963546984219
2.7173586793396693,57.173586793396694,19.996191238683885
2.7658829414707355,57.658829414707355,19.996021534884154
2.814407203601801,58.14407203601801,19.995845367950963
2.862931465732866,58.62931465732866,19.995662511837292
2.911455727863932,59.11455727863932,19.995472733322696
2.9599799899949972,59.59979989994997,19.995275791810318
3.0085042521260634,60.08504252126063,19.99507143911885
3.0570285142571287,60.57028514257129,19.99485941926945
3.105552776388194,61.05552776388194,19.994639468267483
3.1540770385192594,61.540770385192594,19.994411313878935
3.2026013006503247,62.02601300650325,19.99417467540146
3.251125562781391,62.51125562781391,19.993929263429923
3.299649824912456,62.99649824912456,19.99367477961632
3.348174087043522,63.48174087043522,19.99341091642402
3.3966983491745872,63.96698349174587,19.993137356876122
3.4452226113056525,64.45222611305653,19.992853774297934
3.4937468734367187,64.93746873436719,19.99255983205336
3.542271135567785,65.42271135567785,19.992255183275145
3.5907953976988494,65.9079539769885,19.99193947058883
3.6393196598299142,66.39319659829914,19.9916123258303
3.6878439219609804,66.8784392196098,19.991273369756858
3.736368184092046,67.36368184092046,19.9909222117516
3.784892446223111,67.84892446223111,19.99055844952109
3.8334167083541772,68.33416708354177,19.990181668786136
3.8819409704852434,68.81940970485243,19.98979144296557
3.930465232616308,69.30465232616308,19.98938733285288
3.9789894947473727,69.78989494747373,19.988968886285637
4.02751375687844,70.2751375687844,19.988535637807512
4.076038019009505,70.76038019009505,19.988087108322787
4.1245622811405696,71.2456228114057,19.987622804743264
4.173086543271635,71.73086543271636,19.987142219627355
4.221610805402702,72.21610805402702,19.98664483081135
4.270135067533767,72.70135067533766,19.9861301010326
4.318659329664833,73.18659329664833,19.985597477544555
4.367183591795898,73.67183591795899,19.98504639172354
4.415707853926963,74.15707853926963,19.98447625866707
4.464232116058028,74.64232116058028,19.983886476783603
4.512756378189094,75.12756378189094,19.983276427373642
4.5612806403201605,75.6128064032016,19.982645474201934
4.609804902451225,76.09804902451225,19.981992963060762
4.658329164582291,76.58329164582291,19.98131822132408
4.706853426713357,77.06853426713357,19.980620557492454
4.755377688844422,77.55377688844422,19.979899260728555
4.803901950975488,78.03901950975488,19.9791536003832
4.852426213106554,78.52426213106554,19.978382825511673
4.900950475237619,79.00950475237619,19.97758616438029
4.949474737368684,79.49474737368683,19.976762823963018
4.99799899949975,79.9799899949975,19.97591198942798
5.046523261630815,80.46523261630816,19.97503282361382
5.09504752376188,80.9504752376188,19.97412446649565
5.143571785892947,81.43571785892946,19.97318603464055
5.192096048024013,81.92096048024013,19.97221662065243
5.2406203101550775,82.40620310155077,19.971215292606136
5.289144572286142,82.89144572286142,19.970181093470664
5.33766883441721,83.3766883441721,19.96911304052135
5.386193096548274,83.86193096548274,19.968010124740893
5.434717358679339,84.34717358679339,19.966871310209093
