t (min),T (C),m (mg)
0.0,30.0,19.99982998879015
0.0485242621310654,30.485242621310654,19.9998299775803
0.09704852426213115,30.97048524262131,19.999829965824482
0.14557278639319654,31.455727863931966,19.999829953497976
0.1940970485242623,31.940970485242623,19.999829940575026
0.24262131065532772,32.42621310655328,19.999829927028813
0.2911455727863931,32.91145572786393,19.999829912831398
0.3396698349174585,33.396698349174585,19.999829897953692
0.3881940970485246,33.881940970485246,19.99982988236541
0.43671835917959,34.3671835917959,19.99982986603502
0.48524262131065543,34.852426213106554,19.999829848929707
0.5337668834417209,35.33766883441721,19.999829831015315
0.5822911455727862,35.82291145572786,19.999829812256294
0.6308154077038524,36.30815407703852,19.999829792615675
0.6793396698349177,36.79339669834918,19.999829772054984
0.7278639319659831,37.27863931965983,19.9998297505342
0.7763881940970485,37.763881940970485,19.99982972801171
0.8249124562281139,38.24912456228114,19.999829704444238
0.87343671835918,38.7343671835918,19.999829679786778
0.9219609804902447,39.21960980490245,19.999829653992553
0.9704852426213109,39.70485242621311,19.999829627012932
1.0190095047523762,40.19009504752376,19.99982959879737
1.0675337668834417,40.675337668834416,19.999829569293343
1.116058029014507,41.16058029014507,19.999829538446278
1.1645822911455723,41.645822911455724,19.999829506199465
1.2131065532766385,42.131065532766385,19.999829472494
1.2616308154077038,42.61630815407704,19.999829437268705
1.3101550775387694,43.10155077538769,19.99982940046003
1.3586793396698347,43.58679339669835,19.999829362002
1.4072036018009002,44.072036018009,19.999829321826102
1.4557278639319662,44.55727863931966,19.99982927986121
1.5042521260630317,45.042521260630316,19.999829236033495
1.552776388194097,45.52776388194097,19.999829190266333
1.6013006503251623,46.013006503251624,19.999829142480202
1.6498249124562279,46.49824912456228,19.99982909259258
1.6983491745872938,46.98349174587294,19.99982904051786
1.7468734367183594,47.46873436718359,19.999828986167227
1.7953976988494247,47.95397698849425,19.999828929448558
1.8439219609804902,48.4392196098049,19.99982887026631
1.8924462231115555,48.924462231115555,19.999828808521393
1.9409704852426217,49.409704852426216,19.99982874411107
1.9894947473736864,49.89494747373686,19.999828676928832
2.0380190095047523,50.380190095047524,19.99982860686425
2.0865432716358177,50.86543271635818,19.999828533802866
2.1350675337668834,51.35067533766883,19.99982845762607
2.183591795897949,51.83591795897949,19.99982837821092
2.232116058029014,52.32116058029014,19.999828295430056
2.2806403201600802,52.8064032016008,19.99982820915151
2.3291645822911455,53.291645822911455,19.999828119238572
2.377688844422211,53.77688844422211,19.999828025549647
2.426213106553277,54.26213106553277,19.99982792793807
2.474737368684342,54.74737368684342,19.999827826251977
2.5232616308154077,55.23261630815408,19.999827720334107
2.5717858929464734,55.71785892946473,19.99982761002164
2.6203101550775387,56.203101550775386,19.999827495146025
2.668834417208605,56.68834417208605,19.999827375532792
2.7173586793396693,57.173586793396694,19.999827251001363
2.7658829414707355,57.658829414707355,19.999827121364866
2.814407203601801,58.14407203601801,19.999826986429927
2.862931465732866,58.62931465732866,19.999826845996466
2.911455727863932,59.11455727863932,19.9998266998575
2.9599799899949972,59.59979989994997,19.999826547798918
3.0085042521260634,60.08504252126063,19.99982638959925
3.0570285142571287,60.57028514257129,19.999826225029462
3.105552776388194,61.05552776388194,19.999826053852704
3.1540770385192594,61.540770385192594,19.99982587582408
3.2026013006503247,62.02601300650325,19.999825690690386
3.251125562781391,62.51125562781391,19.999825498189885
3.299649824912456,62.99649824912456,19.99982529805201
3.348174087043522,63.48174087043522,19.999825089997127
3.3966983491745872,63.96698349174587,19.999824873736245
3.4452226113056525,64.45222611305653,19.99982464897074
3.4937468734367187,64.93746873436719,19.999824415392066
3.542271135567785,65.42271135567785,19.999824172681443
3.5907953976988494,65.9079539769885,19.99982392050958
3.6393196598299142,66.39319659829914,19.999823658536336
3.6878439219609804,66.8784392196098,19.999823386410416
3.736368184092046,67.36368184092046,19.999823103769028
3.784892446223111,67.84892446223111,19.999822810237553
3.8334167083541772,68.33416708354177,19.999822505429204
3.8819409704852434,68.81940970485243,19.99982218894465
3.930465232616308,69.30465232616308,19.99982186037167
3.9789894947473727,69.78989494747373,19.999821519284772
4.02751375687844,70.2751375687844,19.999821165244807
4.076038019009505,70.76038019009505,19.999820797798574
4.1245622811405696,71.2456228114057,19.99982041647842
4.173086543271635,71.73086543271636,19.999820020801828
4.221610805402702,72.21610805402702,19.999819610270983
4.270135067533767,72.70135067533766,19.999819184372342
4.318659329664833,73.18659329664833,19.999818742576196
4.367183591795898,73.67183591795899,19.999818284336197
4.415707853926963,74.15707853926963,19.999817809088896
4.464232116058028,74.64232116058028,19.99981731625327
4.512756378189094,75.12756378189094,19.99981680523022
4.5612806403201605,75.6128064032016,19.99981627540207
4.609804902451225,76.09804902451225,19.999815726132045
4.658329164582291,76.58329164582291,19.99981515676376
4.706853426713357,77.06853426713357,19.999814566620653
4.755377688844422,77.55377688844422,19.999813955005447
4.803901950975488,78.03901950975488,19.999813321199575
4.852426213106554,78.52426213106554,19.999812664462596
4.900950475237619,79.00950475237619,19.999811984031606
4.949474737368684,79.49474737368683,19.999811279120618
4.99799899949975,79.9799899949975,19.99981054891994
5.046523261630815,80.46523261630816,19.999809792595542
5.09504752376188,80.9504752376188,19.999809009288388
5.143571785892947,81.43571785892946,19.999808198113776
5.192096048024013,81.92096048024013,19.999807358160645
5.2406203101550775,82.40620310155077,19.999806488490883
5.289144572286142,82.89144572286142,19.999805588138592
5.33766883441721,83.3766883441721,19.99980465610936
5.386193096548274,83.86193096548274,19.99980369137952
5.434717358679339,84.34717358679339,19.999802692895358
