t (min),T (C),m (mg)
0.0,30.0,20.0
0.009701940388077545,30.19403880776155,20.0
0.01940388077615527,30.388077615523105,20.0
0.029105821164232815,30.582116423284656,20.0
0.03880776155231054,30.77615523104621,20.0
0.04850970194038808,30.97019403880776,20.0
0.05821164232846563,31.164232846569313,20.0
0.06791358271654335,31.358271654330867,20.0
0.0776155231046209,31.552310462092418,20.0
0.08731746349269862,31.746349269853972,20.0
0.09701940388077616,31.940388077615523,20.0
0.10672134426885371,32.134426885377074,20.0
0.11642328465693126,32.328465693138625,20.0
0.12612522504500917,32.52250450090018,20.0
0.1358271654330867,32.716543308661734,20.0
0.14552910582116424,32.910582116423285,20.0
0.1552310462092418,33.104620924184836,20.0
0.16493298659731934,33.29865973194639,20.0
0.17463492698539723,33.492698539707945,20.0
0.1843368673734748,33.686737347469496,20.0
0.19403880776155233,33.88077615523105,20.0
0.2037407481496299,34.0748149629926,20.0
0.21344268853770743,34.26885377075415,20.0
0.22314462892578532,34.46289257851571,20.0
0.23284656931386288,34.65693138627726,20.0
0.24254850970194042,34.85097019403881,20.0
0.25225045009001795,35.04500900180036,20.0
0.2619523904780955,35.23904780956191,20.0
0.2716543308661734,35.43308661732347,20.0
0.28135627125425094,35.62712542508502,20.0
0.2910582116423285,35.82116423284657,20.0
0.30076015203040607,36.01520304060812,20.0
0.3104620924184836,36.20924184836967,20.0
0.32016403280656147,36.40328065613123,20.0
0.32986597319463906,36.59731946389278,20.0
0.3395679135827166,36.79135827165433,20.0
0.34926985397079413,36.98539707941588,20.0
0.35897179435887167,37.17943588717743,20.0
0.3686737347469492,37.373474694938984,20.0
0.3783756751350271,37.56751350270054,20.0
0.38807761552310466,37.76155231046209,20.0
0.3977795559111822,37.955591118223644,20.0
0.4074814962992598,38.149629925985195,20.0
0.41718343668733765,38.34366873374675,20.0
0.42688537707541485,38.5377075415083,20.0
0.4365873174634928,38.731746349269855,20.0
0.4462892578515703,38.925785157031406,20.0
0.45599119823964784,39.11982396479296,20.0
0.46569313862772577,39.313862772554515,20.0
0.4753950790158029,39.50790158031606,20.0
0.48509701940388084,39.70194038807762,20.0
0.49479895979195837,39.89597919583917,20.0
0.5045009001800359,40.09001800360072,20.0
0.5142028405681135,40.28405681136227,20.0
0.523904780956191,40.47809561912382,20.0
0.5336067213442689,40.67213442688538,20.0
0.5433086617323465,40.86617323464693,20.0
0.553010602120424,41.06021204240848,20.0
0.5627125425085016,41.25425085017003,20.0
0.5724144828965791,41.44828965793158,20.0
0.582116423284657,41.64232846569314,20.0
0.5918183636727345,41.83636727345469,20.0
0.6015203040608121,42.03040608121624,20.0
0.6112222444488896,42.22444488897779,20.0
0.6209241848369672,42.418483696739344,20.0
0.6306261252250451,42.6125225045009,20.0
0.6403280656131226,42.80656131226245,20.0
0.6500300060012002,43.000600120024004,20.0
0.6597319463892777,43.194638927785554,20.0
0.6694338867773553,43.388677735547105,20.0
0.6791358271654332,43.58271654330866,20.0
0.6888377675535107,43.776755351070214,20.0
0.6985397079415883,43.970794158831765,20.0
0.7082416483296659,44.164832966593316,20.0
0.7179435887177433,44.35887177435487,20.0
0.7276455291058213,44.552910582116425,20.0
0.7373474694938988,44.746949389877976,20.0
0.7470494098819763,44.94098819763953,20.0
0.7567513502700539,45.13502700540108,20.0
0.7664532906581314,45.32906581316263,20.0
0.7761552310462093,45.52310462092419,20.0
0.7858571714342869,45.71714342868574,20.0
0.7955591118223644,45.91118223644729,20.0
0.805261052210442,46.10522104420884,20.0
0.8149629925985196,46.29925985197039,20.0
0.8246649329865974,46.49329865973195,20.0
0.834366873374675,46.6873374674935,20.0
0.8440688137627526,46.88137627525505,20.0
0.85377075415083,47.0754150830166,20.0
0.8634726945389076,47.26945389077815,20.0
0.8731746349269855,47.46349269853971,20.0
0.882876575315063,47.65753150630126,20.0
0.8925785157031406,47.85157031406281,20.0
0.9022804560912181,48.04560912182436,20.0
0.9119823964792957,48.239647929585914,20.0
0.9216843368673736,48.43368673734747,20.0
0.9313862772554511,48.62772554510902,20.0
0.9410882176435287,48.821764352870574,20.0
0.9507901580316063,49.015803160632125,20.0
0.9604920984196837,49.209841968393675,20.0
0.9701940388077617,49.40388077615523,20.0
0.9798959791958388,49.59791958391678,20.0
0.9895979195839167,49.791958391678335,20.0
0.9992998599719943,49.985997199439886,20.0
1.0090018003600718,50.18003600720144,20.0
1.0187037407481498,50.374074814962995,20.0
1.028405681136227,50.56811362272454,20.0
1.0381076215243048,50.7621524304861,20.0
1.0478095619123824,50.95619123824765,20.0
1.05751150230046,51.1502300460092,20.0
1.0672134426885378,51.34426885377076,20.0
1.076915383076615,51.5383076615323,20.0
1.086617323464693,51.73234646929386,20.0
1.0963192638527706,51.92638527705541,20.0
1.106021204240848,52.12042408481696,20.0
1.115723144628926,52.31446289257852,20.0
1.1254250850170031,52.50850170034006,20.0
1.135127025405081,52.70254050810162,20.0
1.1448289657931585,52.89657931586317,20.0
1.154530906181236,53.09061812362472,20.0
1.164232846569314,53.28465693138628,20.0
1.1739347869573913,53.478695739147824,20.0
1.183636727345469,53.67273454690938,20.0
1.1933386677335467,53.86677335467093,20.0
1.2030406081216243,54.060812162432484,20.0
1.212742548509702,54.25485097019404,20.0
1.2224444888977792,54.448889777955586,20.0
1.2321464292858573,54.642928585717144,20.0
1.2418483696739346,54.836967393478695,20.0
1.2515503100620122,55.031006201240245,20.0
1.2612522504500903,55.2250450090018,20.0
1.2709541908381674,55.41908381676335,20.0
1.2806561312262452,55.613122624524905,20.0
