t (min),T (C),m (mg)
0.0,30.0,20.0
0.03880776155231018,30.19403880776155,20.0
0.07761552310462108,30.388077615523105,20.0
0.11642328465693126,30.582116423284656,20.0
0.15523104620924216,30.77615523104621,20.0
0.19403880776155233,30.97019403880776,20.0
0.23284656931386252,31.164232846569313,20.0
0.2716543308661734,31.358271654330867,20.0
0.3104620924184836,31.552310462092418,20.0
0.34926985397079446,31.746349269853972,20.0
0.38807761552310466,31.940388077615523,20.0
0.42688537707541485,32.134426885377074,20.0
0.46569313862772505,32.328465693138625,20.0
0.5045009001800367,32.52250450090018,20.0
0.5433086617323468,32.716543308661734,20.0
0.582116423284657,32.910582116423285,20.0
0.6209241848369672,33.104620924184836,20.0
0.6597319463892773,33.29865973194639,20.0
0.6985397079415889,33.492698539707945,20.0
0.7373474694938992,33.686737347469496,20.0
0.7761552310462093,33.88077615523105,20.0
0.8149629925985196,34.0748149629926,20.0
0.8537707541508297,34.26885377075415,20.0
0.8925785157031413,34.46289257851571,20.0
0.9313862772554515,34.65693138627726,20.0
0.9701940388077617,34.85097019403881,20.0
1.0090018003600718,35.04500900180036,20.0
1.047809561912382,35.23904780956191,20.0
1.0866173234646936,35.43308661732347,20.0
1.1254250850170038,35.62712542508502,20.0
1.164232846569314,35.82116423284657,20.0
1.2030406081216243,36.01520304060812,20.0
1.2418483696739344,36.20924184836967,20.0
1.2806561312262459,36.40328065613123,20.0
1.3194638927785562,36.59731946389278,20.0
1.3582716543308664,36.79135827165433,20.0
1.3970794158831765,36.98539707941588,20.0
1.4358871774354867,37.17943588717743,20.0
1.4746949389877968,37.373474694938984,20.0
1.5135027005401085,37.56751350270054,20.0
1.5523104620924186,37.76155231046209,20.0
1.5911182236447288,37.955591118223644,20.0
1.6299259851970391,38.149629925985195,20.0
1.6687337467493506,38.34366873374675,20.0
1.7075415083016594,38.5377075415083,20.0
1.746349269853971,38.731746349269855,20.0
1.7851570314062812,38.925785157031406,20.0
1.8239647929585914,39.11982396479296,20.0
1.862772554510903,39.313862772554515,20.0
1.9015803160632117,39.50790158031606,20.0
1.9403880776155233,39.70194038807762,20.0
1.9791958391678335,39.89597919583917,20.0
2.0180036007201436,40.09001800360072,20.0
2.056811362272454,40.28405681136227,20.0
2.095619123824764,40.47809561912382,20.0
2.1344268853770756,40.67213442688538,20.0
2.173234646929386,40.86617323464693,20.0
2.212042408481696,41.06021204240848,20.0
2.2508501700340062,41.25425085017003,20.0
2.2896579315863166,41.44828965793158,20.0
2.328465693138628,41.64232846569314,20.0
2.367273454690938,41.83636727345469,20.0
2.4060812162432486,42.03040608121624,20.0
2.4448889777955585,42.22444488897779,20.0
2.483696739347869,42.418483696739344,20.0
2.5225045009001805,42.6125225045009,20.0
2.5613122624524904,42.80656131226245,20.0
2.600120024004801,43.000600120024004,20.0
2.6389277855571107,43.194638927785554,20.0
2.677735547109421,43.388677735547105,20.0
2.7165433086617328,43.58271654330866,20.0
2.7553510702140427,43.776755351070214,20.0
2.794158831766353,43.970794158831765,20.0
2.8329665933186634,44.164832966593316,20.0
2.8717743548709733,44.35887177435487,20.0
2.910582116423285,44.552910582116425,20.0
2.9493898779755954,44.746949389877976,20.0
2.9881976395279053,44.94098819763953,20.0
3.0270054010802157,45.13502700540108,20.0
3.0658131626325256,45.32906581316263,20.0
3.1046209241848373,45.52310462092419,20.0
3.1434286857371476,45.71714342868574,20.0
3.1822364472894575,45.91118223644729,20.0
3.221044208841768,46.10522104420884,20.0
3.2598519703940783,46.29925985197039,20.0
3.2986597319463895,46.49329865973195,20.0
3.3374674934987,46.6873374674935,20.0
3.3762752550510102,46.88137627525505,20.0
3.41508301660332,47.0754150830166,20.0
3.4538907781556305,47.26945389077815,20.0
3.492698539707942,47.46349269853971,20.0
3.531506301260252,47.65753150630126,20.0
3.5703140628125625,47.85157031406281,19.999999999999996
3.6091218243648724,48.04560912182436,19.999999999999996
3.6479295859171827,48.239647929585914,19.999999999999996
3.6867373474694944,48.43368673734747,19.999999999999996
3.7255451090218044,48.62772554510902,19.999999999999996
3.7643528705741147,48.821764352870574,19.999999999999996
3.803160632126425,49.015803160632125,19.999999999999996
3.841968393678735,49.209841968393675,19.999999999999996
3.8807761552310467,49.40388077615523,19.999999999999996
3.9195839167833553,49.59791958391678,19.999999999999996
3.958391678335667,49.791958391678335,19.999999999999996
3.9971994398879773,49.985997199439886,19.999999999999996
4.036007201440287,50.18003600720144,19.999999999999996
4.074814962992599,50.374074814962995,19.999999999999996
4.113622724544908,50.56811362272454,19.999999999999996
4.152430486097219,50.7621524304861,19.999999999999996
4.19123824764953,50.95619123824765,19.999999999999996
4.23004600920184,51.1502300460092,19.999999999999996
4.268853770754151,51.34426885377076,19.999999999999996
4.30766153230646,51.5383076615323,19.999999999999996
4.346469293858772,51.73234646929386,19.999999999999996
4.385277055411082,51.92638527705541,19.999999999999996
4.424084816963392,52.12042408481696,19.999999999999996
4.462892578515704,52.31446289257852,19.999999999999996
4.5017003400680125,52.50850170034006,19.999999999999996
4.540508101620324,52.70254050810162,19.999999999999996
4.579315863172634,52.89657931586317,19.999999999999996
4.618123624724944,53.09061812362472,19.999999999999996
4.656931386277256,53.28465693138628,19.999999999999996
4.695739147829565,53.478695739147824,19.999999999999996
4.734546909381876,53.67273454690938,19.999999999999996
4.773354670934187,53.86677335467093,19.999999999999996
4.812162432486497,54.060812162432484,19.999999999999996
4.850970194038808,54.25485097019404,19.999999999999996
4.889777955591117,54.448889777955586,19.999999999999996
4.928585717143429,54.642928585717144,19.999999999999996
